-7.103948E-1	1.364512E-1	-4.208705E-3	4.936249E-4
-5.979693E-1	9.787915E-2	8.345945E-4	2.329466E-4
-5.815594E-1	1.154486E-1	-3.497677E-3	5.011811E-4
-9.195275E-1	2.480960E-1	-2.471561E-2	1.491702E-3
-4.273797E-1	5.749746E-2	4.071915E-3	7.263705E-5
-4.553530E-1	7.675554E-2	8.138970E-4	2.353775E-4
-6.340489E-1	1.045017E-1	8.181568E-4	2.721495E-4
-5.279678E-1	9.283593E-2	-9.859311E-4	3.875669E-4
9.807903E+2	-4.682859E+2	7.429851E+1	-3.915122E+0
-6.657683E-1	1.401316E-1	-5.537036E-3	5.245067E-4
-5.697860E-1	1.124119E-1	-2.666831E-3	4.360995E-4
-5.954448E-1	1.186214E-1	-4.448434E-3	5.809391E-4
-5.711077E-1	1.061369E-1	-2.594803E-3	5.073277E-4
-7.408092E-1	1.743910E-1	-1.017398E-2	6.355006E-4
-6.015178E-1	1.144307E-1	-2.928603E-3	3.617915E-4
-6.612151E-1	1.411632E-1	-7.109455E-3	6.575021E-4
-5.626441E-1	1.062252E-1	-1.571633E-3	3.561363E-4
9.011583E+1	-4.352928E+1	6.861852E+0	-3.495387E-1
-8.625327E-1	1.900958E-1	-9.967200E-3	6.567696E-4
-6.207569E-1	1.285764E-1	-4.930856E-3	4.380040E-4
-5.153975E-1	6.823930E-2	4.796916E-3	5.888180E-5
-1.710007E+0	4.959690E-1	-4.982307E-2	2.381828E-3
-5.645948E-1	9.649240E-2	8.515207E-4	2.434755E-4
-1.220233E-1	-6.916204E-2	2.062087E-2	-4.954535E-4
-2.152296E+13	5.817258E+12	-5.232563E+11	1.566547E+10
-7.231755E-1	1.546170E-1	-7.274803E-3	6.252769E-4
-6.416293E-1	1.307304E-1	-5.411078E-3	5.841158E-4
-5.474736E-1	9.597464E-2	-9.591460E-5	3.284003E-4
-1.622439E+0	4.210920E-1	-3.363352E-2	1.492016E-3
-6.842542E-1	1.532816E-1	-7.718097E-3	5.517661E-4
-7.306747E-1	1.359756E-1	-3.215565E-3	3.615516E-4
-6.125659E-1	1.160572E-1	-1.978609E-3	3.797474E-4
2.820113E+13	-7.088075E+12	5.932215E+11	-1.653109E+10
-9.415708E-1	2.307232E-1	-1.579767E-2	9.308427E-4
-6.295086E-1	1.181341E-1	-2.250960E-3	3.741630E-4
-7.266466E-1	1.633371E-1	-8.536125E-3	5.775212E-4
-6.428380E-1	1.228863E-1	-2.593802E-3	3.462541E-4
-4.517532E-1	5.352905E-2	5.945158E-3	1.243337E-5
3.506809E+1	-1.663182E+1	2.467252E+0	-1.084233E-1
1.766079E+2	-8.898611E+1	1.479505E+1	-8.087663E-1
8.647009E+1	-4.192366E+1	6.607730E+0	-3.344206E-1
-5.979474E-1	1.167094E-1	-2.937559E-3	4.155447E-4
-5.260121E-1	7.615838E-2	2.698793E-3	2.351194E-4
